system;version;release;FileName;JNINativeFlag;Smelly;excessiveInterlangCommunication;Toomuchclustring;ToomuchScattering;UnusedMethodDeclaration;UnusedMethodImplementation;UnusedParameter;AssumingSafeReturnValue;ExcessiveObjects;NotHandlingExceptions;NotCachingObjects;NotSecuringLibraries;HardCodingLibraries;NotUsingRelativePath;MemoryManagementMismatch;LocalReferencesAbuse;CLOC;PrevFixing;CodeChurn;InducingFlag;Inducing;LOC
conscrypt;conscrypt-1.0.0.RC11;9/25/2017;openjdk/src/test/java/org/conscrypt/TestSessionBuilderTest.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107
conscrypt;conscrypt-1.0.0.RC11;9/25/2017;platform/src/main/java/org/conscrypt/NativeCryptoJni.java;1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;30
conscrypt;conscrypt-1.0.0.RC11;9/25/2017;platform/src/main/java/org/conscrypt/Platform.java;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;26981;12;237;1;26;406
conscrypt;conscrypt-1.0.0.RC11;9/25/2017;platform/src/main/java/org/conscrypt/TrustedCertificateKeyStoreSpi.java;1;1;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;132
conscrypt;conscrypt-1.0.0.RC11;9/25/2017;platform/src/main/java/org/conscrypt/ct/CTPolicyImpl.java;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;118;1;0;1;1;50
conscrypt;conscrypt-1.0.0.RC11;9/25/2017;testing/src/main/java/org/conscrypt/ChannelType.java;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1835;1;0;1;1;130
conscrypt;conscrypt-1.0.0.RC11;9/25/2017;testing/src/main/java/org/conscrypt/java/security/AlgorithmParameterSymmetricHelper.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6759;1;65;1;1;65
conscrypt;conscrypt-1.0.0.RC11;9/25/2017;testing/src/main/java/org/conscrypt/java/security/CipherAsymmetricCryptHelper.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35
conscrypt;conscrypt-1.0.0.RC11;9/25/2017;testing/src/main/java/org/conscrypt/java/security/CipherHelper.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6759;1;49;1;1;49
conscrypt;conscrypt-1.0.0.RC11;9/25/2017;testing/src/main/java/org/conscrypt/java/security/TestHelper.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21
conscrypt;conscrypt-1.0.0.RC11;9/25/2017;testing/src/main/java/org/conscrypt/testing/RestrictedAlgorithmConstraints.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26
conscrypt;conscrypt-1.0.0.RC11;9/25/2017;testing/src/main/java/org/conscrypt/testing/Streams.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1887;1;0;1;1;65
conscrypt;conscrypt-1.0.0.RC11;9/25/2017;testing/src/main/java/org/conscrypt/tlswire/TlsTester.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;157
conscrypt;conscrypt-1.0.0.RC11;9/25/2017;testing/src/main/java/org/conscrypt/tlswire/handshake/AlpnHelloExtension.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51
conscrypt;conscrypt-1.0.0.RC11;9/25/2017;testing/src/main/java/org/conscrypt/tlswire/handshake/CipherSuite.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5107;1;0;1;1;460
conscrypt;conscrypt-1.0.0.RC11;9/25/2017;testing/src/main/java/org/conscrypt/tlswire/handshake/ClientHello.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5107;1;0;1;1;100
conscrypt;conscrypt-1.0.0.RC11;9/25/2017;testing/src/main/java/org/conscrypt/tlswire/handshake/CompressionMethod.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5107;1;0;1;1;67
conscrypt;conscrypt-1.0.0.RC11;9/25/2017;testing/src/main/java/org/conscrypt/tlswire/handshake/EllipticCurve.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5107;1;0;1;1;77
conscrypt;conscrypt-1.0.0.RC11;9/25/2017;testing/src/main/java/org/conscrypt/tlswire/handshake/EllipticCurvesHelloExtension.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5107;1;0;1;1;54
conscrypt;conscrypt-1.0.0.RC11;9/25/2017;testing/src/main/java/org/conscrypt/tlswire/handshake/HandshakeMessage.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5107;1;0;1;1;58
conscrypt;conscrypt-1.0.0.RC11;9/25/2017;testing/src/main/java/org/conscrypt/tlswire/handshake/HelloExtension.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5107;1;0;1;1;103
conscrypt;conscrypt-1.0.0.RC11;9/25/2017;testing/src/main/java/org/conscrypt/tlswire/record/TlsProtocols.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5107;1;0;1;1;27
conscrypt;conscrypt-1.0.0.RC11;9/25/2017;testing/src/main/java/org/conscrypt/tlswire/record/TlsRecord.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5107;1;0;1;1;38
conscrypt;conscrypt-1.0.0.RC11;9/25/2017;testing/src/main/java/org/conscrypt/tlswire/util/IoUtils.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5107;1;0;1;1;52
conscrypt;conscrypt-1.0.0.RC11;9/25/2017;testing/src/main/java/org/conscrypt/tlswire/util/TlsProtocolVersion.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5107;1;0;1;1;90
conscrypt;conscrypt-1.0.0.RC11;9/25/2017;testing/src/main/java/tests/net/DelegatingSSLSocketFactory.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81
conscrypt;conscrypt-1.0.0.RC11;9/25/2017;testing/src/main/java/tests/net/DelegatingSocketFactory.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66
conscrypt;conscrypt-1.0.0.RC11;9/25/2017;testing/src/main/java/tests/util/Pair.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98
conscrypt;conscrypt-1.0.0.RC11;9/25/2017;testing/src/main/java/tests/util/ServiceTester.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;213
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;android-stub/src/main/java/dalvik/system/BlockGuard.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;android-stub/src/main/java/dalvik/system/CloseGuard.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;android-stub/src/main/java/javax/net/ssl/ExtendedSSLSession.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;android-stub/src/main/java/javax/net/ssl/SNIHostName.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;android-stub/src/main/java/org/apache/harmony/xnet/provider/jsse/NativeCrypto.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4147;1;10;1;2;56
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;android-stub/src/main/java/org/apache/harmony/xnet/provider/jsse/OpenSSLSocketImpl.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;279
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;android/src/main/java/org/conscrypt/NativeCryptoJni.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;android/src/main/java/org/conscrypt/Platform.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21984;18;409;1;20;959
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;android/src/main/java/org/conscrypt/PreKitKatPlatformOpenSSLSocketAdapterFactory.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;benchmark-android/src/main/java/org/conscrypt/AndroidEngineFactory.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1875;3;6;1;2;80
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;benchmark-android/src/main/java/org/conscrypt/CaliperAlpnBenchmark.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;benchmark-android/src/main/java/org/conscrypt/CaliperClientSocketBenchmark.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;benchmark-android/src/main/java/org/conscrypt/CaliperEngineHandshakeBenchmark.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;benchmark-android/src/main/java/org/conscrypt/CaliperEngineWrapBenchmark.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;benchmark-base/src/main/java/org/conscrypt/BenchmarkProtocol.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;benchmark-base/src/main/java/org/conscrypt/BufferType.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;benchmark-base/src/main/java/org/conscrypt/CipherEncryptBenchmark.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;157
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;benchmark-base/src/main/java/org/conscrypt/CipherFactory.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;benchmark-base/src/main/java/org/conscrypt/ClientEndpoint.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3667;2;27;1;3;108
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;benchmark-base/src/main/java/org/conscrypt/Transformation.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;benchmark-graphs/src/main/java/org/conscrypt/graphgen/Main.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;benchmark-jmh/src/jmh/java/org/conscrypt/JmhAlpnBenchmark.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;benchmark-jmh/src/jmh/java/org/conscrypt/JmhCipherEncryptBenchmark.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;benchmark-jmh/src/jmh/java/org/conscrypt/JmhClientSocketBenchmark.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1835;2;108;1;1;116
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;benchmark-jmh/src/jmh/java/org/conscrypt/JmhEngineHandshakeBenchmark.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;benchmark-jmh/src/jmh/java/org/conscrypt/JmhEngineWrapBenchmark.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1835;2;0;1;1;112
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;benchmark-jmh/src/jmh/java/org/conscrypt/JmhServerSocketBenchmark.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1835;2;106;1;1;115
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;benchmark-jmh/src/jmh/java/org/conscrypt/OpenJdkCipherFactory.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;benchmark-jmh/src/jmh/java/org/conscrypt/OpenJdkEndpointFactory.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;benchmark-jmh/src/jmh/java/org/conscrypt/OpenJdkEngineFactory.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6968;5;54;1;4;266
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/jni/main/cpp/conscrypt/compatibility_close_monitor.cc;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2435;2;6;1;3;42
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/jni/main/cpp/conscrypt/jniload.cc;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1769;3;0;1;2;67
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/jni/main/cpp/conscrypt/jniutil.cc;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4161;9;527;1;2;500
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/jni/main/cpp/conscrypt/native_crypto.cc;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;68167;32;3693;1;125;9703
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/jni/main/include/conscrypt/app_data.h;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6248;5;100;1;4;279
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/jni/main/include/conscrypt/bio_stream.h;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;427;2;0;1;1;83
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/jni/main/include/conscrypt/compat.h;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;526;1;0;1;1;110
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/jni/main/include/conscrypt/compatibility_close_monitor.h;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2441;2;24;1;4;110
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/jni/main/include/conscrypt/jniutil.h;1;1;0;0;0;0;0;0;3;0;5;0;0;0;0;0;0;4106;2;268;1;1;268
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/jni/main/include/conscrypt/logging.h;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/jni/main/include/conscrypt/macros.h;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;721;1;0;1;1;217
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/AllocatedBuffer.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;349;1;245;1;1;88
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/ApplicationProtocolSelector.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4180;1;0;1;1;56
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/ApplicationProtocolSelectorAdapter.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4180;1;0;1;1;88
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/ArrayUtils.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1794;2;0;1;2;35
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/BufferAllocator.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;349;2;54;1;1;44
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/ByteArray.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/CertPinManager.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/CertificatePriorityComparator.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;871;1;0;1;1;168
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/ChainStrengthAnalyzer.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1800;1;1;1;5;114
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/ClientSessionContext.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53717;3;123;1;10;198
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/Conscrypt.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6443;7;561;1;5;550
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/ConscryptCertStore.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/ConscryptEngine.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26280;21;1266;1;38;1809
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/ConscryptEngineSocket.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18521;10;843;1;4;782
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/ConscryptFileDescriptorSocket.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19000;12;1454;1;8;1158
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/ConscryptHostnameVerifier.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/ConscryptServerSocket.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12456;3;37;1;7;189
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/FileClientSessionCache.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41509;4;0;1;2;382
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/GCMParameters.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3295;2;16;1;3;154
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/HandshakeListener.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/Internal.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/IvParameters.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/Java7ExtendedSSLSession.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;185
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/Java8EngineWrapper.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4180;1;326;1;1;336
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/Java8ExtendedSSLSession.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/Java8FileDescriptorSocket.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/KeyGeneratorImpl.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;181
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/KeyManagerFactoryImpl.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42554;3;1;1;4;116
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/KeyManagerImpl.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43628;2;1;1;3;222
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/NativeCrypto.java;1;1;0;0;0;214;0;0;0;0;0;0;0;0;0;0;0;40837;29;1461;1;100;1341
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/NativeRef.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5749;2;36;1;10;148
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/NativeSsl.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10566;8;0;1;7;565
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/NativeSslSession.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8259;1;0;1;2;474
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/OAEPParameters.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;450;1;272;1;1;272
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/OidData.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/OpenSSLAeadCipherChaCha20.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/OpenSSLBIOInputStream.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2592;1;1;1;5;76
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/OpenSSLBIOSink.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2392;1;1;1;2;77
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/OpenSSLBIOSource.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2392;2;1;1;2;106
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/OpenSSLCipherChaCha20.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;214;2;164;1;1;159
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/OpenSSLContextImpl.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3113;6;18;1;6;179
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/OpenSSLECDHKeyAgreement.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;151
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/OpenSSLECGroupContext.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2223;1;1;1;4;180
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/OpenSSLECKeyFactory.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;689;3;0;1;3;203
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/OpenSSLECKeyPairGenerator.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;1;0;1;1;136
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/OpenSSLECPointContext.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1946;1;0;1;3;63
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/OpenSSLECPrivateKey.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4033;3;7;1;8;248
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/OpenSSLECPublicKey.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3085;3;7;1;7;173
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/OpenSSLEvpCipher.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;209
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/OpenSSLEvpCipherAES.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;241
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;common/src/main/java/org/conscrypt/OpenSSLEvpCipherARC4.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;openjdk/src/test/java/org/conscrypt/ConscryptTest.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;openjdk/src/test/java/org/conscrypt/FileClientSessionCacheTest.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;openjdk/src/test/java/org/conscrypt/MockSessionBuilder.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8125;2;85;1;1;78
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;openjdk/src/test/java/org/conscrypt/NativeCryptoTest.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27395;25;5139;1;14;3118
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;openjdk/src/test/java/org/conscrypt/NativeRefTest.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7738;1;29;1;1;33
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;openjdk/src/test/java/org/conscrypt/NativeSslSessionTest.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8125;2;0;1;1;629
conscrypt;conscrypt-1.0.0.RC14;12/11/2017;openjdk/src/test/java/org/conscrypt/TestSessionBuilderTest.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107
